lat_bin,lon_bin,time_bin,count,total_magnitude,max_magnitude
81,287,43,1,4.50,4.50
81,287,53,2,9.90,5.20
81,287,55,1,4.00,4.00
81,287,58,1,4.50,4.50
81,287,67,1,4.70,4.70
81,287,68,1,4.30,4.30
81,287,71,1,4.30,4.30
81,287,76,1,4.40,4.40
81,287,83,1,4.40,4.40
81,287,98,1,6.10,6.10
81,287,108,1,4.10,4.10
81,287,115,1,4.90,4.90
81,287,116,1,4.60,4.60
81,288,10,1,4.60,4.60
81,288,14,1,4.80,4.80
81,288,29,1,5.00,5.00
81,288,32,1,4.30,4.30
81,288,38,1,4.20,4.20
81,288,46,1,4.40,4.40
81,288,48,1,4.40,4.40
81,288,53,1,5.20,5.20
81,288,69,1,4.10,4.10
81,288,73,1,4.00,4.00
81,288,79,1,4.20,4.20
81,288,95,1,4.40,4.40
81,289,31,1,4.30,4.30
81,289,36,1,4.20,4.20
81,289,98,2,9.00,4.60
81,290,0,1,4.30,4.30
81,290,4,1,4.30,4.30
81,290,6,1,4.40,4.40
81,290,10,1,4.30,4.30
81,290,11,1,5.10,5.10
81,290,20,1,4.80,4.80
81,290,21,1,4.10,4.10
81,290,23,1,4.00,4.00
81,290,28,1,4.30,4.30
81,290,56,1,4.50,4.50
81,290,71,1,5.60,5.60
81,290,73,1,5.90,5.90
81,290,89,1,4.10,4.10
81,290,100,1,4.10,4.10
81,290,109,1,5.40,5.40
81,290,110,1,4.30,4.30
81,290,115,1,4.50,4.50
81,291,13,1,4.90,4.90
81,291,40,1,5.00,5.00
81,291,50,1,4.00,4.00
81,291,55,1,4.00,4.00
81,291,58,1,5.30,5.30
81,291,74,1,4.30,4.30
81,291,75,1,5.10,5.10
81,291,77,2,8.60,4.40
81,291,98,2,10.40,5.30
81,291,99,1,4.60,4.60
81,292,4,3,15.10,6.00
81,292,8,2,9.80,5.80
81,292,9,1,4.10,4.10
81,292,21,1,4.90,4.90
81,292,29,2,8.40,4.20
81,292,52,1,4.10,4.10
81,292,57,1,4.50,4.50
81,292,58,1,4.20,4.20
81,292,72,1,4.20,4.20
81,292,81,1,4.70,4.70
81,292,86,1,4.40,4.40
81,292,90,1,4.60,4.60
81,292,92,1,4.50,4.50
81,292,100,1,5.00,5.00
81,292,102,1,4.20,4.20
81,292,104,1,4.20,4.20
81,292,107,1,4.60,4.60
81,292,109,1,4.10,4.10
81,293,3,1,4.40,4.40
81,293,25,1,4.80,4.80
81,293,70,1,4.20,4.20
81,293,72,1,4.30,4.30
81,293,83,1,4.50,4.50
81,293,100,1,4.80,4.80
81,294,1,1,4.30,4.30
81,294,9,1,4.30,4.30
81,294,35,1,4.60,4.60
81,294,81,1,4.40,4.40
81,294,92,1,4.40,4.40
81,294,117,1,4.30,4.30
81,295,20,1,4.70,4.70
81,295,42,1,4.30,4.30
81,295,44,1,4.40,4.40
81,295,46,1,5.40,5.40
81,295,48,1,4.40,4.40
81,295,53,1,3.90,3.90
81,295,56,6,28.00,5.20
81,295,59,1,4.30,4.30
81,295,62,1,4.60,4.60
81,295,65,1,4.40,4.40
81,295,91,1,4.60,4.60
81,295,100,1,5.30,5.30
81,295,110,2,9.40,4.90
81,295,111,1,4.60,4.60
81,296,0,1,4.40,4.40
81,296,2,1,4.20,4.20
81,296,21,1,4.80,4.80
81,296,25,1,4.50,4.50
81,296,26,1,4.60,4.60
81,296,29,1,4.40,4.40
81,296,32,1,4.40,4.40
81,296,34,1,4.30,4.30
81,296,62,1,4.00,4.00
81,296,63,1,4.30,4.30
81,296,65,1,4.90,4.90
81,296,71,1,4.30,4.30
81,296,76,3,13.20,4.50
81,297,2,1,4.60,4.60
81,297,4,1,4.10,4.10
81,297,12,1,4.50,4.50
81,297,18,5,22.00,4.60
81,297,26,2,8.60,4.60
81,297,35,1,4.60,4.60
81,297,40,2,9.40,4.80
81,297,45,2,9.40,4.80
81,297,55,1,4.30,4.30
81,297,61,1,4.40,4.40
81,297,66,1,4.20,4.20
81,297,87,1,4.10,4.10
81,297,105,1,4.30,4.30
81,297,108,1,4.10,4.10
81,297,110,1,4.60,4.60
81,297,118,1,4.80,4.80
81,298,0,2,8.80,4.50
81,298,2,3,12.80,4.40
81,298,7,1,4.30,4.30
81,298,8,1,4.80,4.80
81,298,10,1,4.10,4.10
81,298,13,1,4.10,4.10
81,298,19,2,9.20,5.00
81,298,23,1,4.10,4.10
81,298,24,2,8.90,4.50
81,298,26,3,13.50,4.60
81,298,27,1,4.30,4.30
81,298,28,2,8.70,4.60
81,298,29,1,4.40,4.40
81,298,31,1,4.80,4.80
81,298,33,1,4.00,4.00
81,298,36,1,4.40,4.40
81,298,39,1,4.30,4.30
81,298,40,2,9.30,4.80
81,298,45,1,4.40,4.40
81,298,47,1,4.10,4.10
81,298,51,1,4.90,4.90
81,298,57,1,4.10,4.10
81,298,66,1,4.10,4.10
81,298,67,2,8.50,4.30
81,298,68,1,4.90,4.90
81,298,78,1,4.60,4.60
81,298,80,2,8.90,4.50
81,298,82,2,9.30,4.70
81,298,85,1,4.20,4.20
81,298,86,1,4.30,4.30
81,298,88,1,4.60,4.60
81,298,90,2,8.60,4.50
81,298,97,2,9.10,5.00
81,298,101,2,8.80,4.40
81,298,110,1,4.40,4.40
81,298,112,1,4.10,4.10
81,298,117,1,4.30,4.30
81,298,118,1,4.20,4.20
81,299,0,2,8.50,4.30
81,299,2,1,4.10,4.10
81,299,6,1,4.60,4.60
81,299,11,1,4.30,4.30
81,299,15,1,4.10,4.10
81,299,17,1,4.60,4.60
81,299,19,2,9.20,4.90
81,299,23,1,4.20,4.20
81,299,24,1,4.20,4.20
81,299,25,2,9.10,4.90
81,299,31,1,4.10,4.10
81,299,33,1,4.60,4.60
81,299,40,1,4.50,4.50
81,299,42,1,4.60,4.60
81,299,46,1,4.50,4.50
81,299,49,2,8.80,4.50
81,299,52,1,4.20,4.20
81,299,70,1,4.30,4.30
81,299,71,1,4.00,4.00
81,299,75,1,4.90,4.90
81,299,80,1,4.30,4.30
81,299,81,1,4.30,4.30
81,299,83,1,4.60,4.60
81,299,86,4,17.80,4.50
81,299,87,1,4.20,4.20
81,299,90,1,4.70,4.70
81,299,91,1,4.90,4.90
81,299,96,1,4.50,4.50
81,299,97,1,4.20,4.20
81,299,101,1,4.50,4.50
81,299,103,2,8.50,4.50
81,299,104,1,4.50,4.50
81,299,112,1,4.30,4.30
81,299,113,1,4.30,4.30
81,299,114,1,4.60,4.60
81,300,5,1,4.90,4.90
81,300,6,2,8.30,4.20
81,300,9,1,4.40,4.40
81,300,12,1,4.40,4.40
81,300,16,1,4.10,4.10
81,300,17,1,4.60,4.60
81,300,27,1,4.30,4.30
81,300,31,24,112.60,5.70
81,300,32,8,36.30,4.80
81,300,33,2,9.20,4.80
81,300,34,1,4.30,4.30
81,300,38,1,4.10,4.10
81,300,40,1,4.50,4.50
81,300,42,1,4.30,4.30
81,300,43,1,4.40,4.40
81,300,50,2,8.70,4.60
81,300,57,1,4.80,4.80
81,300,59,2,8.70,4.60
81,300,63,1,4.40,4.40
81,300,71,1,4.70,4.70
81,300,72,2,8.40,4.40
81,300,114,1,4.30,4.30
81,301,10,1,4.00,4.00
81,301,30,1,4.20,4.20
81,301,37,1,4.50,4.50
81,301,38,1,4.30,4.30
81,301,41,1,4.40,4.40
81,301,55,2,8.50,4.50
81,301,57,1,4.20,4.20
81,301,58,1,4.50,4.50
81,301,68,1,4.40,4.40
81,301,74,1,4.30,4.30
81,301,77,2,9.90,5.50
81,301,83,1,5.00,5.00
81,301,90,3,12.40,4.40
81,301,91,2,10.00,5.60
81,301,93,1,4.40,4.40
81,301,95,1,4.10,4.10
81,301,104,1,4.50,4.50
81,301,111,1,4.40,4.40
81,302,4,1,4.10,4.10
81,302,18,1,4.30,4.30
81,302,23,2,8.80,4.50
81,302,28,1,4.60,4.60
81,302,32,1,4.50,4.50
81,302,40,1,4.20,4.20
81,302,53,1,4.10,4.10
81,302,57,1,4.50,4.50
81,302,58,1,4.00,4.00
81,302,60,1,4.10,4.10
81,302,71,1,4.00,4.00
81,302,72,1,4.50,4.50
81,302,82,1,4.10,4.10
81,302,92,1,4.30,4.30
81,302,100,1,4.30,4.30
81,302,116,1,4.50,4.50
81,302,118,1,4.30,4.30
81,303,0,1,5.00,5.00
81,303,2,1,4.10,4.10
81,303,3,1,4.40,4.40
81,303,11,1,4.30,4.30
81,303,15,1,4.40,4.40
81,303,23,1,4.20,4.20
81,303,24,1,4.20,4.20
81,303,27,2,8.60,4.30
81,303,32,1,4.30,4.30
81,303,33,1,4.30,4.30
81,303,39,1,4.90,4.90
81,303,41,1,4.20,4.20
81,303,43,1,4.30,4.30
81,303,45,1,4.40,4.40
81,303,49,1,4.30,4.30
81,303,56,1,4.50,4.50
81,303,60,1,4.30,4.30
81,303,62,2,9.30,4.90
81,303,64,1,5.10,5.10
81,303,65,1,5.00,5.00
81,303,71,1,4.30,4.30
81,303,75,1,4.00,4.00
81,303,76,1,4.10,4.10
81,303,78,1,4.20,4.20
81,303,81,1,4.10,4.10
81,303,83,1,4.30,4.30
81,303,93,1,4.30,4.30
81,303,95,2,8.40,4.20
81,303,96,1,4.30,4.30
81,303,100,1,4.10,4.10
81,303,103,1,4.20,4.20
81,303,111,1,4.20,4.20
81,303,113,1,4.40,4.40
81,303,117,1,4.40,4.40
81,304,1,1,4.10,4.10
81,304,11,1,4.30,4.30
81,304,13,1,4.30,4.30
81,304,14,1,4.00,4.00
81,304,16,1,4.50,4.50
81,304,21,1,3.40,3.40
81,304,26,1,4.20,4.20
81,304,27,1,4.10,4.10
81,304,30,1,4.70,4.70
81,304,31,2,8.90,4.50
81,304,39,1,4.40,4.40
81,304,51,1,4.20,4.20
81,304,52,1,4.20,4.20
81,304,58,1,4.40,4.40
81,304,69,1,4.40,4.40
81,304,82,1,4.30,4.30
81,304,85,1,4.50,4.50
81,304,90,1,4.30,4.30
81,304,92,1,4.20,4.20
81,304,101,1,4.80,4.80
81,304,104,1,4.10,4.10
81,304,105,1,4.50,4.50
81,304,110,1,4.80,4.80
81,304,112,1,4.00,4.00
81,305,10,1,4.60,4.60
81,305,26,1,4.40,4.40
81,305,31,1,4.70,4.70
81,305,35,1,4.40,4.40
81,305,56,1,4.10,4.10
81,305,59,1,4.00,4.00
81,305,78,1,4.20,4.20
81,305,86,1,4.30,4.30
81,306,15,1,4.40,4.40
81,306,51,1,4.50,4.50
81,306,64,1,4.40,4.40
81,307,0,1,4.40,4.40
81,307,7,1,4.20,4.20
81,307,14,2,9.10,4.80
81,307,18,1,4.70,4.70
81,307,19,1,4.70,4.70
81,307,30,2,8.90,4.50
81,307,39,1,6.20,6.20
81,307,46,1,4.50,4.50
81,307,48,2,9.30,5.00
81,307,58,1,4.20,4.20
81,307,62,1,4.20,4.20
81,307,78,1,4.20,4.20
81,307,80,1,4.40,4.40
81,307,113,1,4.40,4.40
81,308,1,1,4.70,4.70
81,308,8,1,4.20,4.20
81,308,18,1,4.60,4.60
81,308,20,1,4.00,4.00
81,308,38,3,14.40,5.00
81,308,39,1,4.50,4.50
81,308,48,1,4.60,4.60
81,308,90,1,4.40,4.40
81,308,91,1,4.30,4.30
81,308,97,1,4.30,4.30
81,308,106,1,4.50,4.50
81,309,24,1,4.20,4.20
81,309,43,1,4.60,4.60
81,309,78,1,4.30,4.30
81,309,80,1,4.40,4.40
81,310,12,1,4.30,4.30
81,310,27,3,13.20,4.60
81,310,34,2,8.40,4.20
81,310,35,1,4.00,4.00
81,310,38,1,4.10,4.10
81,310,39,1,4.30,4.30
81,310,60,2,8.40,4.20
81,310,65,1,4.40,4.40
81,310,68,1,4.40,4.40
81,310,81,1,4.50,4.50
81,310,83,1,4.40,4.40
81,310,87,1,4.30,4.30
81,310,88,1,4.20,4.20
81,314,2,1,5.00,5.00
81,314,26,1,4.40,4.40
81,314,30,1,4.80,4.80
81,327,71,1,4.40,4.40
81,327,111,1,4.60,4.60
81,327,117,1,4.50,4.50
81,328,26,1,4.60,4.60
81,328,68,1,4.10,4.10
81,328,81,1,4.00,4.00
81,328,100,1,4.10,4.10
81,329,31,1,4.60,4.60
81,330,74,1,4.80,4.80
81,332,81,1,5.10,5.10
81,334,31,1,5.20,5.20
81,335,30,1,4.40,4.40
81,335,61,1,4.40,4.40
81,335,117,1,4.10,4.10
81,336,19,1,4.80,4.80
81,336,58,1,4.50,4.50
81,336,76,1,4.30,4.30
81,336,77,1,4.20,4.20
81,336,107,1,5.00,5.00
81,337,6,1,4.90,4.90
81,337,17,2,8.90,4.60
81,337,36,1,5.00,5.00
81,337,71,1,4.90,4.90
81,337,86,2,10.10,5.80
81,337,91,1,4.40,4.40
81,337,92,2,9.60,4.90
81,337,114,1,4.50,4.50
81,337,118,1,5.10,5.10
81,338,15,1,4.30,4.30
81,338,20,2,10.80,6.40
81,338,21,1,4.70,4.70
81,338,23,1,4.30,4.30
81,338,33,1,4.40,4.40
81,338,44,1,4.30,4.30
81,338,53,2,9.10,4.70
81,338,54,1,4.20,4.20
81,338,65,1,6.20,6.20
81,338,70,1,4.50,4.50
81,338,74,1,4.20,4.20
81,338,79,1,4.80,4.80
81,338,83,1,4.20,4.20
81,338,85,1,4.90,4.90
81,338,86,1,5.00,5.00
81,338,87,2,8.80,4.60
81,338,111,2,8.90,4.60
81,338,116,1,4.20,4.20
81,338,117,2,8.50,4.30
81,338,119,1,4.30,4.30
81,339,31,1,4.30,4.30
81,339,34,1,4.40,4.40
81,339,47,1,4.20,4.20
81,339,51,1,4.40,4.40
81,339,56,1,4.50,4.50
81,339,63,1,4.50,4.50
81,339,65,1,4.70,4.70
81,339,70,2,8.30,4.20
81,339,72,1,4.30,4.30
81,339,77,1,4.90,4.90
81,339,91,1,4.10,4.10
81,339,92,1,4.60,4.60
81,339,102,1,4.30,4.30
81,339,109,1,4.40,4.40
81,339,117,1,4.20,4.20
81,339,118,1,4.50,4.50
81,340,19,1,4.40,4.40
81,340,24,1,4.40,4.40
81,340,36,1,4.40,4.40
81,340,68,1,5.10,5.10
81,340,75,1,4.40,4.40
81,340,84,5,24.70,5.50
81,340,85,1,4.40,4.40
81,340,100,1,4.00,4.00
81,341,56,1,4.40,4.40
81,341,84,1,4.70,4.70
81,342,115,1,4.90,4.90
82,96,66,1,4.30,4.30
82,99,18,1,4.40,4.40
82,99,56,1,5.20,5.20
82,99,60,1,4.60,4.60
82,102,57,1,4.60,4.60
82,103,35,1,4.60,4.60
82,103,52,1,5.00,5.00
82,104,26,1,4.60,4.60
82,104,45,1,4.50,4.50
82,105,4,1,4.30,4.30
82,105,9,1,4.40,4.40
82,105,15,1,4.30,4.30
82,105,29,1,4.40,4.40
82,105,46,1,4.50,4.50
82,105,50,2,9.00,4.70
82,105,57,1,5.50,5.50
82,105,59,1,4.40,4.40
82,105,67,1,4.50,4.50
82,105,68,1,4.90,4.90
82,105,70,1,5.10,5.10
82,105,72,1,4.30,4.30
82,105,74,1,5.00,5.00
82,105,79,1,4.40,4.40
82,105,96,2,9.60,5.20
82,105,109,1,4.40,4.40
82,106,117,1,4.30,4.30
82,108,90,1,6.60,6.60
82,165,40,1,4.60,4.60
82,165,51,1,4.60,4.60
82,166,30,1,4.70,4.70
82,166,40,39,183.30,5.60
82,166,41,12,57.00,5.20
82,166,42,1,4.50,4.50
82,166,47,1,4.60,4.60
82,166,51,1,5.80,5.80
82,166,56,1,5.30,5.30
82,166,101,1,4.90,4.90
82,166,104,1,4.70,4.70
82,167,3,2,9.10,4.80
82,167,46,1,5.40,5.40
82,167,63,1,4.80,4.80
82,167,92,1,5.00,5.00
82,207,29,1,5.00,5.00
82,207,83,2,9.70,5.20
82,208,31,1,4.50,4.50
82,208,89,1,4.50,4.50
82,210,34,1,4.30,4.30
82,210,66,1,4.20,4.20
82,218,74,1,4.30,4.30
82,219,95,1,4.50,4.50
82,247,3,1,4.60,4.60
82,247,43,1,4.40,4.40
82,247,78,1,4.40,4.40
82,247,88,4,20.40,5.70
82,248,10,1,4.60,4.60
82,248,55,1,4.80,4.80
82,248,58,1,4.50,4.50
82,248,73,1,4.20,4.20
82,248,81,1,4.60,4.60
82,248,88,3,14.80,5.10
82,248,89,1,4.30,4.30
82,248,103,1,4.70,4.70
82,251,54,1,4.50,4.50
82,263,25,1,4.70,4.70
82,268,117,1,4.70,4.70
82,281,29,1,4.20,4.20
82,282,28,1,4.10,4.10
82,282,57,1,5.00,5.00
82,282,112,1,4.30,4.30
82,283,14,1,4.40,4.40
82,283,44,1,4.30,4.30
82,283,102,1,4.50,4.50
82,283,119,1,4.40,4.40
82,284,8,1,4.50,4.50
82,284,18,2,9.50,4.90
82,284,20,1,4.40,4.40
82,284,23,1,4.30,4.30
82,284,24,1,4.30,4.30
82,284,28,3,13.30,4.70
82,284,34,1,4.20,4.20
82,284,40,1,4.50,4.50
82,284,41,1,4.40,4.40
82,284,45,1,4.90,4.90
82,284,46,1,4.40,4.40
82,284,56,3,13.30,4.50
82,284,59,1,4.20,4.20
82,284,69,1,4.40,4.40
82,284,88,1,4.90,4.90
82,284,117,1,4.70,4.70
82,285,12,1,4.30,4.30
82,285,22,1,5.10,5.10
82,285,26,1,4.50,4.50
82,285,27,1,4.50,4.50
82,285,28,5,23.90,5.40
82,285,29,1,4.50,4.50
82,285,30,1,5.20,5.20
82,285,32,2,9.00,4.60
82,285,33,1,4.40,4.40
82,285,34,2,9.40,4.80
82,285,35,1,4.10,4.10
82,285,36,1,4.30,4.30
82,285,37,1,4.50,4.50
82,285,48,1,4.00,4.00
82,285,49,1,5.00,5.00
82,285,54,1,4.60,4.60
82,285,58,1,4.60,4.60
82,285,70,1,4.10,4.10
82,285,73,2,9.00,4.50
82,285,77,1,5.40,5.40
82,285,80,1,4.20,4.20
82,285,83,1,4.30,4.30
82,285,87,1,4.80,4.80
82,285,93,5,24.20,5.60
82,285,94,1,4.40,4.40
82,285,95,1,4.40,4.40
82,285,97,1,4.80,4.80
82,285,98,3,13.50,4.70
82,285,105,1,4.90,4.90
82,285,107,1,4.70,4.70
82,286,0,2,8.90,4.50
82,286,5,1,5.00,5.00
82,286,6,1,5.00,5.00
82,286,8,1,4.40,4.40
82,286,15,1,4.10,4.10
82,286,18,1,4.60,4.60
82,286,21,1,4.50,4.50
82,286,33,4,18.20,5.30
82,286,34,1,5.30,5.30
82,286,35,1,4.30,4.30
82,286,36,1,4.50,4.50
82,286,47,1,4.30,4.30
82,286,48,1,4.00,4.00
82,286,53,1,4.40,4.40
82,286,54,1,4.60,4.60
82,286,60,1,4.50,4.50
82,286,61,1,5.40,5.40
82,286,89,1,4.80,4.80
82,286,92,1,4.50,4.50
82,286,94,1,4.90,4.90
82,286,100,1,4.80,4.80
82,286,108,1,5.00,5.00
82,286,110,2,9.40,5.00
82,286,111,1,4.30,4.30
82,286,112,2,9.20,4.90
82,287,8,1,4.30,4.30
82,287,9,1,4.60,4.60
82,287,29,1,4.30,4.30
82,287,33,2,9.50,5.30
82,287,45,1,4.50,4.50
82,287,52,1,4.90,4.90
82,287,54,1,5.00,5.00
82,287,55,1,5.60,5.60
82,287,58,1,4.00,4.00
82,287,60,1,4.50,4.50
82,287,64,1,4.20,4.20
82,287,68,1,4.40,4.40
82,287,71,2,9.10,4.80
82,287,75,1,4.40,4.40
82,287,76,1,4.50,4.50
82,287,82,1,5.10,5.10
82,287,85,1,4.90,4.90
82,287,88,2,9.70,5.10
82,287,99,1,4.00,4.00
82,287,102,1,4.20,4.20
82,287,111,1,5.00,5.00
82,287,114,1,4.20,4.20
82,287,117,2,9.20,4.60
82,288,55,2,8.90,4.50
82,288,57,2,8.60,4.40
82,288,87,2,8.20,4.20
82,288,96,1,4.70,4.70
82,288,101,1,4.30,4.30
82,288,113,1,4.70,4.70
82,288,117,1,4.30,4.30
82,289,14,1,4.40,4.40
82,289,49,1,4.20,4.20
82,289,50,1,4.20,4.20
82,289,52,1,4.40,4.40
82,289,111,1,4.30,4.30
82,290,35,1,4.80,4.80
82,291,88,1,4.20,4.20
82,292,6,1,4.20,4.20
82,292,28,1,4.30,4.30
82,292,67,1,4.20,4.20
82,292,72,1,4.20,4.20
82,292,90,1,4.10,4.10
82,293,113,1,4.30,4.30
82,295,20,1,4.30,4.30
82,295,35,1,4.10,4.10
82,295,40,1,4.40,4.40
82,295,67,1,4.10,4.10
82,295,70,1,4.50,4.50
82,296,14,1,4.40,4.40
82,296,20,1,4.20,4.20
82,296,22,1,4.30,4.30
82,296,42,1,4.50,4.50
82,296,74,1,4.80,4.80
82,296,90,1,4.10,4.10
82,296,91,1,4.40,4.40
82,297,16,1,4.30,4.30
82,297,31,1,4.50,4.50
82,297,44,1,4.20,4.20
82,297,49,1,4.40,4.40
82,297,60,1,4.20,4.20
82,297,61,1,4.90,4.90
82,297,65,1,4.20,4.20
82,297,67,1,4.00,4.00
82,297,71,1,4.40,4.40
82,297,73,1,4.70,4.70
82,297,74,1,4.10,4.10
82,297,78,1,5.70,5.70
82,297,85,1,4.10,4.10
82,297,88,2,9.30,4.70
82,297,89,1,4.70,4.70
82,297,93,1,4.40,4.40
82,297,98,1,4.00,4.00
82,297,101,1,4.80,4.80
82,297,102,1,4.80,4.80
82,298,2,1,4.70,4.70
82,298,9,1,4.20,4.20
82,298,15,1,4.50,4.50
82,298,25,1,4.30,4.30
82,298,28,11,49.40,5.10
82,298,29,1,4.30,4.30
82,298,30,1,4.40,4.40
82,298,32,2,8.80,4.40
82,298,36,1,4.60,4.60
82,298,65,2,10.00,5.60
82,298,103,1,4.50,4.50
82,298,110,1,4.40,4.40
82,299,15,1,4.20,4.20
82,299,21,1,4.30,4.30
82,299,25,1,4.70,4.70
82,299,26,1,4.50,4.50
82,299,29,1,4.90,4.90
82,299,36,1,4.20,4.20
82,299,42,2,8.70,4.40
82,299,47,1,4.10,4.10
82,299,53,1,4.50,4.50
82,299,60,1,4.30,4.30
82,299,70,1,4.20,4.20
82,299,82,1,4.30,4.30
82,299,84,1,4.30,4.30
82,299,87,1,4.90,4.90
82,299,97,1,4.00,4.00
82,299,107,1,4.20,4.20
82,300,15,1,4.10,4.10
82,300,16,1,4.20,4.20
82,300,20,1,4.10,4.10
82,300,29,2,8.40,4.20
82,300,31,4,17.70,4.50
82,300,32,3,13.20,4.40
82,300,33,1,4.20,4.20
82,300,37,1,4.20,4.20
82,300,40,1,4.80,4.80
82,300,41,1,5.60,5.60
82,300,45,2,8.50,4.40
82,300,48,2,8.20,4.20
82,300,50,2,8.30,4.30
82,300,54,1,4.30,4.30
82,300,65,1,4.90,4.90
82,300,68,1,5.00,5.00
82,300,71,1,4.30,4.30
82,300,77,1,5.20,5.20
82,300,79,1,4.50,4.50
82,300,89,2,8.60,4.30
82,300,93,1,4.20,4.20
82,300,114,1,4.40,4.40
82,300,116,1,4.30,4.30
82,301,25,20,91.20,5.10
82,301,26,2,8.70,4.60
82,301,28,1,4.20,4.20
82,301,30,3,13.60,4.60
82,301,32,3,13.50,4.50
82,301,34,1,4.70,4.70
82,301,37,1,4.60,4.60
82,301,49,1,4.50,4.50
82,301,52,2,9.00,4.60
82,301,69,1,4.10,4.10
82,301,75,1,5.00,5.00
82,301,102,1,4.80,4.80
82,301,115,1,4.40,4.40
82,301,118,1,4.80,4.80
82,302,4,1,4.40,4.40
82,302,14,1,5.40,5.40
82,302,22,1,4.00,4.00
82,302,23,1,4.40,4.40
82,302,25,12,59.50,7.30
82,302,26,3,13.10,4.70
82,302,30,2,8.80,4.50
82,302,31,1,4.40,4.40
82,302,34,1,4.20,4.20
82,302,36,1,4.40,4.40
82,302,44,6,28.50,5.40
82,302,54,1,4.30,4.30
82,302,57,1,4.50,4.50
82,302,59,1,4.40,4.40
82,302,68,1,4.40,4.40
82,302,70,1,4.40,4.40
82,302,71,1,4.30,4.30
82,302,78,1,4.40,4.40
82,302,80,1,4.10,4.10
82,302,87,2,8.90,4.70
82,302,105,1,4.20,4.20
82,302,108,1,4.90,4.90
82,302,115,1,4.20,4.20
82,302,116,1,4.60,4.60
82,303,0,1,4.10,4.10
82,303,9,1,4.20,4.20
82,303,10,1,4.50,4.50
82,303,23,1,4.30,4.30
82,303,25,2,10.30,5.20
82,303,27,1,4.20,4.20
82,303,30,1,4.10,4.10
82,303,33,1,4.30,4.30
82,303,36,1,4.40,4.40
82,303,42,1,4.30,4.30
82,303,46,1,4.30,4.30
82,303,58,1,4.40,4.40
82,303,62,1,4.40,4.40
82,303,70,1,4.70,4.70
82,303,80,1,4.10,4.10
82,303,90,1,4.20,4.20
82,303,91,1,4.20,4.20
82,303,100,1,4.90,4.90
82,303,101,1,4.00,4.00
82,303,113,1,4.30,4.30
82,303,118,1,4.30,4.30
82,304,23,2,8.50,4.40
82,304,24,1,4.00,4.00
82,304,26,1,4.40,4.40
82,304,29,1,4.20,4.20
82,304,31,1,4.60,4.60
82,304,41,1,4.60,4.60
82,304,53,1,4.00,4.00
82,304,56,1,4.80,4.80
82,304,65,1,4.10,4.10
82,304,69,1,5.20,5.20
82,304,71,1,4.10,4.10
82,304,73,1,4.60,4.60
82,304,82,1,4.10,4.10
82,304,85,1,4.00,4.00
82,304,97,1,4.90,4.90
82,304,98,1,4.40,4.40
82,304,119,1,4.50,4.50
82,305,1,1,4.40,4.40
82,305,4,1,4.20,4.20
82,305,7,1,4.10,4.10
82,305,21,1,5.50,5.50
82,305,22,1,4.40,4.40
82,305,24,1,4.20,4.20
82,305,29,1,4.60,4.60
82,305,31,1,4.30,4.30
82,305,41,1,4.60,4.60
82,305,44,1,4.40,4.40
82,305,46,2,9.50,5.50
82,305,54,1,4.50,4.50
82,305,55,1,4.50,4.50
82,305,58,2,8.80,4.50
82,305,62,1,4.10,4.10
82,305,65,1,4.50,4.50
82,305,66,1,4.20,4.20
82,305,73,1,4.40,4.40
82,305,76,1,4.30,4.30
82,305,81,3,12.40,4.30
82,305,83,4,19.10,5.50
82,305,85,1,4.20,4.20
82,305,105,1,4.30,4.30
82,305,108,1,5.10,5.10
82,305,114,2,9.00,4.80
82,305,115,1,4.10,4.10
82,306,5,1,4.20,4.20
82,306,12,1,4.50,4.50
82,306,13,1,4.30,4.30
82,306,22,1,4.20,4.20
82,306,34,1,4.00,4.00
82,306,35,1,4.60,4.60
82,306,37,1,4.00,4.00
82,306,42,1,4.10,4.10
82,306,45,1,4.50,4.50
82,306,47,1,4.30,4.30
82,306,50,1,5.10,5.10
82,306,53,1,4.00,4.00
82,306,57,1,4.20,4.20
82,306,76,1,4.10,4.10
82,306,78,1,4.60,4.60
82,306,80,1,4.30,4.30
82,306,90,1,4.50,4.50
82,306,92,1,4.00,4.00
82,306,109,1,5.00,5.00
82,306,111,2,8.70,4.50
82,306,114,1,4.90,4.90
82,307,0,1,4.10,4.10
82,307,1,1,4.40,4.40
82,307,4,1,4.40,4.40
82,307,5,3,13.90,5.20
82,307,6,1,4.90,4.90
82,307,8,1,4.30,4.30
82,307,10,1,4.40,4.40
82,307,11,1,4.40,4.40
82,307,12,1,4.80,4.80
82,307,13,1,4.70,4.70
82,307,18,1,4.30,4.30
82,307,19,1,4.60,4.60
82,307,20,1,4.20,4.20
82,307,24,3,13.00,4.50
82,307,25,1,4.30,4.30
82,307,26,11,52.70,7.30
82,307,27,8,34.30,4.50
82,307,28,4,17.30,4.60
82,307,29,2,9.20,4.60
82,307,30,1,4.00,4.00
82,307,32,3,13.00,4.40
82,307,33,1,4.10,4.10
82,307,35,2,8.60,4.30
82,307,36,2,8.60,4.40
82,307,37,1,4.50,4.50
82,307,39,1,4.40,4.40
82,307,40,1,4.80,4.80
82,307,41,1,4.50,4.50
82,307,42,2,8.70,4.50
82,307,43,1,4.30,4.30
82,307,44,1,4.30,4.30
82,307,46,1,4.30,4.30
82,307,47,3,12.80,4.50
